"river","x","y","km","distance_to_neighbour"
"BSK",13.2504979283025,52.550957573716,2.22499999999854,0.0250000000014552
"BSK",13.2507964756764,52.5508260843609,2.25,0.0250000000014552
"BSK",13.2511003173584,52.5506991820881,2.27500000000146,0.0250000000014552
"BSK",13.2514092637041,52.5505769460826,2.30000000000291,0.0250000000014552
"BSK",13.2517231191638,52.5504594536862,2.32500000000073,0.0249999999978172
"BSK",13.2520416904941,52.550346777058,2.34999999999854,0.0249999999978172
"BSK",13.2523647788779,52.550238986503,2.37499999999636,0.0249999999978172
"BSK",13.2526921826838,52.550136149277,2.39999999999418,0.0249999999978172
"BSK",13.253023699203,52.550038328976,2.42499999999563,0.0250000000014552
"BSK",13.253359119987,52.549945587252,2.44999999999709,0.0250000000014552
"BSK",13.2536982357206,52.5498579819698,2.47499999999854,0.0250000000014552
"BSK",13.2540408347875,52.549775567789,2.5,0.0250000000014552
"BSK",13.2543866988893,52.5496983972496,2.52500000000146,0.0250000000014552
"BSK",13.2547356166326,52.5496265172409,2.55000000000291,0.0250000000014552
"BSK",13.2550873703018,52.5495599726085,2.57500000000437,0.0250000000014552
"BSK",13.2554417404153,52.5494988048685,2.60000000000582,0.0250000000014552
"BSK",13.2557985110287,52.5494430512927,2.62500000000364,0.0249999999978172
"BSK",13.2561574544377,52.5493927477117,2.65000000000146,0.0249999999978172
"BSK",13.2565183466767,52.5493479255091,2.67499999999927,0.0249999999978172
"BSK",13.2568809625669,52.549308612648,2.69999999999709,0.0249999999978172
"BSK",13.2572450747258,52.5492748337768,2.72499999999854,0.0250000000014552
"BSK",13.257610457091,52.549246609811,2.75,0.0250000000014552
"BSK",13.2579768816891,52.5492239583575,2.77500000000146,0.0250000000014552
"BSK",13.2583441198981,52.5492068935461,2.80000000000291,0.0250000000014552
"BSK",13.2586000301697,52.5491983210471,2.81739670000388,0.0173967000009725
"BSK",13.2588561461526,52.5491924616462,2.83479340000486,0.0173967000009725
"BSK",13.2598164105054,52.5491755816786,2.89999999999418,0.0652065999893239
"BSK",13.2612890446948,52.5491496801571,3,0.100000000005821
"BSK",13.2627616776628,52.5491237611606,3.10000000000582,0.100000000005821
"BSK",13.2642343224701,52.5490978224185,3.19999999999709,0.0999999999912689
"BSK",13.265706951259,52.5490718658355,3.30000000000291,0.100000000005821
"BSK",13.267179578822,52.5490458917777,3.39999999999418,0.0999999999912689
"BSK",13.2686522035125,52.549019898505,3.5,0.100000000005821
"BSK",13.2701248415933,52.5489938863297,3.60000000000582,0.100000000005821
"BSK",13.2715974622662,52.5489678572639,3.69999999999709,0.0999999999912689
"BSK",13.2730700800618,52.5489418089836,3.80000000000291,0.100000000005821
"BSK",13.2745426965363,52.5489157423321,3.89999999999418,0.0999999999912689
"BSK",13.2760153250114,52.5488896577271,4,0.100000000005821
"BSK",13.2774879373684,52.5488635543864,4.10000000000582,0.100000000005821
"BSK",13.278960548487,52.5488374335712,4.19999999999709,0.0999999999912689
"BSK",13.2804331714266,52.548811293009,4.30000000000291,0.100000000005821
"BSK",13.2819057784182,52.5487851355048,4.39999999999418,0.0999999999912689
"BSK",13.2833783825213,52.5487589587865,4.5,0.100000000005821
"BSK",13.284850983909,52.5487327646471,4.60000000000582,0.100000000005821
"BSK",13.2863235985817,52.5487065507069,4.69999999999709,0.0999999999912689
"BSK",13.2877961958298,52.548680319879,4.80000000000291,0.100000000005821
"BSK",13.2892687916534,52.5486540697839,4.89999999999418,0.0999999999912689
"BSK",13.2907414009323,52.5486278016805,5,0.100000000005821
"BSK",13.2922139926943,52.5486015157937,5.10000000000582,0.100000000005821
"BSK",13.2936865815565,52.5485752106931,5.19999999999709,0.0999999999912689
"BSK",13.295159169163,52.5485488881184,5.30000000000291,0.100000000005821
"BSK",13.296631770043,52.548522545742,5.39999999999418,0.0999999999912689
"BSK",13.2981043534877,52.5484961864795,5.5,0.100000000005821
"BSK",13.2995769341139,52.5484698089,5.60000000000582,0.100000000005821
"BSK",13.3010495280085,52.5484434115184,5.69999999999709,0.0999999999912689
"BSK",13.3025221044632,52.5484169972514,5.80000000000291,0.100000000005821
"BSK",13.3039946795653,52.5483905646141,5.89999999999418,0.0999999999912689
"BSK",13.3040296305623,52.5483899366814,5.9023734999937,0.0023734999995213
"BSK",13.3047482966125,52.548374354608,5.95118674999685,0.0488132500031497
"BSK",13.305466596564,52.5483534260062,6,0.0488132500031497
"BSK",13.3061550447696,52.5483283342397,6.04681480000727,0.0468148000072688
"BSK",13.3069368922545,52.5482970354388,6.10000000000582,0.053185199998552
"BSK",13.3084069335734,52.5482381733398,6.19999999999709,0.0999999999912689
"BSK",13.3098769860812,52.548179292443,6.30000000000291,0.100000000005821
"BSK",13.3113470188944,52.5481203938748,6.39999999999418,0.0999999999912689
"BSK",13.3128170482758,52.5480614779418,6.5,0.100000000005821
"BSK",13.3142870725771,52.5480025429049,6.60000000000582,0.100000000005821
"BSK",13.3157570933555,52.547943589607,6.69999999999709,0.0999999999912689
"BSK",13.3164273135705,52.5479167048543,6.7455925999966,0.0455925999995088
"BSK",13.3165869083573,52.5479076398412,6.75647407999786,0.0108814800012622
"BSK",13.3167454589206,52.5478933000904,6.76735555999912,0.0108814800012622
"BSK",13.3169024964856,52.5478737280005,6.77823704000039,0.0108814800012622
"BSK",13.3170575567527,52.5478489814403,6.78911852000165,0.0108814800012622
"BSK",13.3172101812706,52.547819133577,6.80000000000291,0.0108814800012631
"BSK",13.3173819160785,52.5477786656608,6.81250000000182,0.0124999999989086
"BSK",13.3175491715903,52.5477317409657,6.82500000000073,0.0124999999989086
"BSK",13.3177112953259,52.5476785425555,6.83749999999964,0.0124999999989086
"BSK",13.3178676548324,52.5476192779683,6.84999999999854,0.0124999999989086
"BSK",13.3180176401511,52.5475541784062,6.86249999999745,0.0124999999989086
"BSK",13.3181606661983,52.5474834978335,6.87499999999636,0.0124999999989086
"BSK",13.3182961750471,52.5474075119851,6.88749999999527,0.0124999999989086
"BSK",13.3184236381046,52.5473265172912,6.89999999999418,0.0124999999989086
"BSK",13.318485179069,52.5472835302715,6.90635334999388,0.00635334999969928
"BSK",13.3185444504531,52.5472393739364,6.91270669999358,0.00635334999969928
"BSK",13.3193429512646,52.5466248450915,7,0.0872933000064222
"BSK",13.3202576535992,52.5459208614991,7.10000000000582,0.100000000005821
"BSK",13.3211723199338,52.5452168761428,7.19999999999709,0.0999999999912689
"BSK",13.322086969533,52.5445128748236,7.30000000000291,0.100000000005821
"BSK",13.3230015858996,52.5438088698412,7.39999999999418,0.0999999999912689
"BSK",13.3239161717995,52.5431048592956,7.5,0.100000000005821
"BSK",13.3248307299985,52.5424008412869,7.60000000000582,0.100000000005821
"BSK",13.3254450284991,52.5419279443989,7.66717099999369,0.0671709999878658
"BSK",13.3255485069115,52.5418526085548,7.67811399999482,0.0109430000011344
"BSK",13.3256585840456,52.5417808336798,7.68905699999596,0.0109430000011344
"BSK",13.3257749307865,52.5417128343486,7.69999999999709,0.0109430000011344
"BSK",13.3258901952317,52.5416522940858,7.71032956666507,0.0103295666679815
"BSK",13.3260104292092,52.5415954604598,7.72065913333305,0.0103295666679815
"BSK",13.3261353124167,52.5415424848648,7.73098870000103,0.0103295666679823
"BSK",13.3269166527048,52.5412289747793,7.79449010000098,0.0635013999999501
"BSK",13.3269849337619,52.5412022288128,7.80000000000291,0.00550990000192542
"BSK",13.3271433066609,52.5411449947309,7.81250000000182,0.0124999999989086
"BSK",13.3273061705724,52.5410926553777,7.82500000000073,0.0124999999989086
"BSK",13.3274731188905,52.5410453414173,7.83749999999964,0.0124999999989086
"BSK",13.3276437348167,52.5410031709675,7.84999999999854,0.0124999999989086
"BSK",13.3278175924004,52.5409662493047,7.86249999999745,0.0124999999989086
"BSK",13.3279942576021,52.5409346686018,7.87499999999636,0.0124999999989086
"BSK",13.3281732893764,52.5409085076976,7.88749999999527,0.0124999999989086
"BSK",13.3283542407725,52.5408878319006,7.89999999999418,0.0124999999989086
"BSK",13.3284632987727,52.5408781013832,7.90748310000345,0.00748310000926722
"BSK",13.328668920459,52.5408652311998,7.92151807500341,0.0140349749999586
"BSK",13.32887540224,52.5408594117257,7.93555305000336,0.0140349749999586
"BSK",13.3290820943124,52.5408606612728,7.94958802500332,0.0140349749999586
"BSK",13.3292883462117,52.5408689759066,7.96362300000328,0.0140349749999586
"BSK",13.3298217961729,52.5408996630227,8,0.036376999996719
"BSK",13.3312882477376,52.540984010137,8.10000000000582,0.100000000005821
"BSK",13.3317148735654,52.541008545138,8.12909230000514,0.0290922999993199
"BSK",13.3319752887444,52.5410199806896,8.14681922500313,0.0177269249979872
"BSK",13.332236279036,52.5410243738965,8.16454615000112,0.0177269249979872
"BSK",13.332497332353,52.5410217161417,8.1822730749991,0.0177269249979872
"BSK",13.3327579364843,52.5410120126425,8.19999999999709,0.0177269249979872
"BSK",13.3330020866711,52.5409964801013,8.21666666666473,0.0166666666676374
"BSK",13.3332449643287,52.5409747631016,8.23333333333236,0.0166666666676374
"BSK",13.3334861482064,52.5409468993118,8.25,0.0166666666676374
"BSK",13.3337252199933,52.5409129370619,8.26666666666764,0.0166666666676374
"BSK",13.3339617650449,52.5408729352585,8.28333333333528,0.0166666666676374
"BSK",13.3341953731026,52.5408269632835,8.30000000000291,0.0166666666676338
"BSK",13.3343760630019,52.5407868305139,8.31305630000134,0.0130562999984249
"BSK",13.3345545094161,52.5407431253783,8.32611259999976,0.0130562999984249
"BSK",13.3347305224078,52.5406958943987,8.33916889999819,0.0130562999984249
"BSK",13.3355446241791,52.5404676971105,8.39999999999418,0.060831099995994
"BSK",13.3368828917005,52.5400925564859,8.5,0.100000000005821
"BSK",13.3379165299606,52.5398027943544,8.57723739999346,0.0772373999934644
"BSK",13.3382231000265,52.5397200497007,8.60000000000582,0.0227626000123564
"BSK",13.3385640978751,52.5396353356228,8.62500000000364,0.0249999999978172
"BSK",13.3389092669029,52.5395571547682,8.65000000000146,0.0249999999978172
"BSK",13.3392582705441,52.5394855833607,8.67499999999927,0.0249999999978172
"BSK",13.3396107684998,52.5394206911792,8.69999999999709,0.0249999999978172
"BSK",13.3398681151125,52.5393778896589,8.71811076666442,0.0181107666673288
"BSK",13.3401269835229,52.5393386485929,8.73622153333175,0.0181107666673288
"BSK",13.3403872412665,52.539302988059,8.75433229999908,0.0181107666673306
"BSK",13.3410451403833,52.539217595799,8.80000000000291,0.0456677000038326
"BSK",13.3424857549605,52.5390305952399,8.89999999999418,0.0999999999912689
"BSK",13.3439263578575,52.5388435782143,9,0.100000000005821
"BSK",13.3453669460444,52.5386565439343,9.10000000000582,0.100000000005821
"BSK",13.3464444211548,52.5385166405103,9.17479499999899,0.0747949999931734
"BSK",13.3466265472513,52.5384948134568,9.18739749999804,0.0126024999990477
"BSK",13.3468097099207,52.5384764932639,9.19999999999709,0.0126024999990477
"BSK",13.3470532266833,52.5384576810418,9.21666666666473,0.0166666666676374
"BSK",13.3472978166039,52.5384450663875,9.23333333333236,0.0166666666676374
"BSK",13.3475430556571,52.5384386711677,9.25,0.0166666666676374
"BSK",13.3477885186932,52.538438506467,9.26666666666764,0.0166666666676374
"BSK",13.3480337801749,52.5384445725687,9.28333333333528,0.0166666666676374
"BSK",13.3482784149143,52.5384568589544,9.30000000000291,0.0166666666676338
"BSK",13.3484992323038,52.5384733498773,9.3151052333366,0.0151052333336938
"BSK",13.3487188720759,52.5384949092234,9.3302104666703,0.0151052333336938
"BSK",13.3489370214602,52.5385215062902,9.34531570000399,0.0151052333336938
"BSK",13.3491533698075,52.5385531032016,9.36042093333769,0.0151052333336938
"BSK",13.3493676090313,52.5385896549616,9.37552616667138,0.0151052333336938
"BSK",13.3495794340468,52.5386311095184,9.39063140000508,0.0151052333336974
"BSK",13.3497100010481,52.5386583291328,9.39999999999418,0.00936859998910222
"BSK",13.3511036882367,52.5389488597455,9.5,0.100000000005821
"BSK",13.3517132475181,52.5390759229469,9.5437368999992,0.0437368999992032
"BSK",13.3519104197111,52.5391146773284,9.55780267500086,0.0140657750016544
"BSK",13.3521097038157,52.539149182991,9.57186845000251,0.0140657750016544
"BSK",13.3523108536437,52.5391793973083,9.58593422500417,0.0140657750016544
"BSK",13.3525136207009,52.5392052829554,9.60000000000582,0.0140657750016544
"BSK",13.3527556310111,52.5392303084733,9.61666666667103,0.0166666666652109
"BSK",13.3529991404278,52.5392491684156,9.63333333333624,0.0166666666652109
"BSK",13.3532437266001,52.5392618300732,9.65000000000145,0.0166666666652109
"BSK",13.3534889653087,52.5392682714874,9.66666666666666,0.0166666666652109
"BSK",13.3537344312018,52.5392684814884,9.68333333333188,0.0166666666652109
"BSK",13.3539796985336,52.5392624597141,9.69999999999709,0.0166666666652144
"BSK",13.3542243412804,52.5392502164235,9.71666666666473,0.0166666666676374
"BSK",13.3544679357384,52.5392317730723,9.73333333333236,0.0166666666676374
"BSK",13.3547100594131,52.5392071616512,9.75,0.0166666666676374
"BSK",13.3549502923631,52.539176424849,9.76666666666764,0.0166666666676374
"BSK",13.355188217929,52.5391396159782,9.78333333333528,0.0166666666676374
"BSK",13.3554234234565,52.5390967988828,9.80000000000291,0.0166666666676338
"BSK",13.3556407253845,52.539051349615,9.81559826666974,0.0155982666668333
"BSK",13.3558549573741,52.539000771749,9.83119653333658,0.0155982666668333
"BSK",13.3560657939795,52.5389451421234,9.84679480000341,0.0155982666668315
"BSK",13.3567787900021,52.5387468655608,9.89999999999418,0.0532051999907708
"BSK",13.3581188609476,52.5383741901779,10,0.100000000005821
"BSK",13.3594589098324,52.5380014991164,10.1000000000058,0.100000000005821
"BSK",13.3607989410661,52.5376287922143,10.1999999999971,0.0999999999912689
"BSK",13.3621389430656,52.5372560716989,10.3000000000029,0.100000000005821
"BSK",13.3634789230918,52.5368833364032,10.3999999999942,0.0999999999912689
"BSK",13.3646141064023,52.5365675515746,10.4847172000009,0.0847172000067076
"BSK",13.3647157685312,52.536538118638,10.4923586000004,0.0076413999995566
"BSK",13.3648159087213,52.5365068058609,10.5,0.0076413999995566
"BSK",13.3649761951655,52.5364516087237,10.5125000000007,0.0125000000007276
"BSK",13.3651317593345,52.5363915980181,10.5250000000015,0.0125000000007276
"BSK",13.3652822127854,52.5363269235995,10.5375000000022,0.0125000000007276
"BSK",13.3654271798424,52.5362577469687,10.5500000000029,0.0125000000007276
"BSK",13.3655662985352,52.536184240868,10.5625000000036,0.0125000000007276
"BSK",13.3656992215025,52.53610658885,10.5750000000044,0.0125000000007276
"BSK",13.3658256168597,52.5360249848187,10.5875000000051,0.0125000000007276
"BSK",13.3659451690275,52.5359396325457,10.6000000000058,0.0125000000007276
"BSK",13.3660375774974,52.5358672472387,10.610215000003,0.0102149999972116
"BSK",13.3661250621539,52.5357926216591,10.6204300000002,0.0102149999972116
"BSK",13.3662074771255,52.5357158802596,10.6306449999975,0.0102149999972134
"BSK",13.3667495021068,52.5351879445374,10.6999999999971,0.0693549999996321
"BSK",13.3675309996676,52.5344267347494,10.8000000000029,0.100000000005821
"BSK",13.3683124665553,52.5336655240558,10.8999999999942,0.0999999999912689
"BSK",13.369017731393,52.532978513862,10.990251700001,0.0902517000067746
"BSK",13.3690935111806,52.5329041577959,11,0.00974829999904614
"BSK",13.3693466186436,52.5326476634431,11.0333333333353,0.033333333335273
"BSK",13.3695903196885,52.5323878039255,11.0666666666705,0.033333333335273
"BSK",13.3698244942186,52.5321247074869,11.1000000000058,0.0333333333352748
"BSK",13.3700490227501,52.5318585089365,11.1333333333362,0.0333333333304235
"BSK",13.3702637991165,52.5315893347813,11.1666666666667,0.0333333333304235
"BSK",13.3704687175171,52.5313173178495,11.1999999999971,0.0333333333304218
"BSK",13.3705636732183,52.5311856019944,11.2160213000025,0.0160213000053773
"BSK",13.3709576467147,52.5306311045181,11.2833110000065,0.0672897000040393
"BSK",13.3710600270479,52.5304948606536,11.3000000000029,0.0166889999964042
"BSK",13.3711426476631,52.5303947175557,11.3124833000038,0.0124833000008948
"BSK",13.3712303487534,52.5302961944955,11.3249666000047,0.0124833000008948
"BSK",13.3713230449754,52.5301993873085,11.3374499000056,0.0124833000008948
"BSK",13.3717998774419,52.5297187718811,11.3999999999942,0.0625500999885844
"BSK",13.3722071831875,52.5293082263096,11.4534301999956,0.0534302000014577
"BSK",13.3723292830903,52.5291903794167,11.4689534666638,0.0155232666681204
"BSK",13.3724587835938,52.5290755086464,11.4844767333319,0.0155232666681204
"BSK",13.3725954898592,52.528963786774,11.5,0.0155232666681222
"BSK",13.3726541771541,52.5289184723572,11.5064298999932,0.00642989999323618
"BSK",13.3731766554272,52.5285216218481,11.563101000007,0.056671100013773
"BSK",13.3732871281433,52.5284340991014,11.5754006666733,0.0122996666662711
"BSK",13.3733916288559,52.5283438896618,11.5877003333396,0.0122996666662711
"BSK",13.3734899821416,52.5282511449958,11.6000000000058,0.0122996666662694
"BSK",13.3736001055545,52.5281362319396,11.6148220750038,0.0148220749979373
"BSK",13.3737007937624,52.5280181436495,11.6296441500017,0.0148220749979373
"BSK",13.373791801347,52.5278971680471,11.6444662249996,0.0148220749979373
"BSK",13.3738729064989,52.5277736000914,11.6592882999976,0.0148220749979373
"BSK",13.3739060030849,52.5277193375753,11.6657348000008,0.00644650000322144
"BSK",13.3739465782802,52.5276465048522,11.6743010999999,0.00856629999907454
"BSK",13.3739802747157,52.5275723789889,11.6828673999989,0.00856629999907454
"BSK",13.3740069826714,52.527497201427,11.691433699998,0.00856629999907454
"BSK",13.3740266151912,52.5274212170329,11.6999999999971,0.00856629999907454
"BSK",13.3740404988554,52.5273318265992,11.7099999999977,0.0100000000005824
"BSK",13.3740445930816,52.5272420707337,11.7199999999983,0.0100000000005824
"BSK",13.3740388797594,52.5271523477784,11.7299999999988,0.0100000000005824
"BSK",13.3740233843046,52.5270630559264,11.7399999999994,0.0100000000005824
"BSK",13.3739981755451,52.5269745914557,11.75,0.0100000000005824
"BSK",13.3739633654148,52.5268873469695,11.7600000000006,0.0100000000005824
"BSK",13.3739191084555,52.5268017096549,11.7700000000012,0.0100000000005824
"BSK",13.3738656011304,52.5267180595641,11.7800000000017,0.0100000000005824
"BSK",13.3738030809509,52.5266367679281,11.7900000000023,0.0100000000005824
"BSK",13.3737318254222,52.5265581955095,11.8000000000029,0.0100000000005789
"BSK",13.3736467369664,52.5264779398008,11.8106441800017,0.0106441799987813
"BSK",13.3735525380047,52.5264015633925,11.8212883600005,0.0106441799987813
"BSK",13.3734497021954,52.5263294502904,11.8319325399993,0.0106441799987813
"BSK",13.3733387466136,52.5262619630635,11.842576719998,0.0106441799987813
"BSK",13.3732202291509,52.5261994410217,11.8532208999968,0.0106441799987778
"BSK",13.3727226263683,52.5259551909795,11.8965995000035,0.0433786000066902
"BSK",13.3726841592539,52.5259356437511,11.8999999999942,0.0034004999906756
"BSK",13.3725912551754,52.5258823298126,11.9086659399953,0.00866594000108378
"BSK",13.3725062610137,52.5258243139748,11.9173318799963,0.00866594000108378
"BSK",13.3724298139668,52.525762031201,11.9259978199974,0.00866594000108378
"BSK",13.3723624871449,52.5256959484437,11.9346637599985,0.00866594000108378
"BSK",13.3723047852743,52.5256265611427,11.9433296999996,0.00866594000108378
"BSK",13.372257140914,52.5255543895108,11.9519956400007,0.00866594000108378
"BSK",13.3722199112138,52.5254799746331,11.9606615800018,0.00866594000108378
"BSK",13.3721933752379,52.52540387441,11.9693275200028,0.00866594000108378
"BSK",13.3721777318744,52.5253266593746,11.9779934600039,0.00866594000108378
"BSK",13.3721730983457,52.5252489084146,11.986659400005,0.00866594000107668
"BSK",13.3721744685738,52.5251291026091,12,0.01334059999499
"BSK",13.3721847403439,52.5242310468497,12.1000000000058,0.100000000005821
"BSK",13.3721950128527,52.5233329918976,12.1999999999971,0.0999999999912689
"CVK",13.3170266232387,52.5211422789877,0.0669999999954598,0.0669999999954598
"CVK",13.3169223495011,52.5214347301613,0.100000000005821,0.033000000010361
"CVK",13.3166092773796,52.5223127605946,0.19999999999709,0.0999999999912689
"CVK",13.3162961900044,52.5231907977046,0.30000000000291,0.100000000005821
"CVK",13.3159830946961,52.5240688259294,0.399999999994179,0.0999999999912689
"CVK",13.31566998569,52.5249468616736,0.5,0.100000000005821
"CVK",13.3153568685732,52.5258248867393,0.600000000005821,0.100000000005821
"CVK",13.3150437364627,52.526702921171,0.69999999999709,0.0999999999912689
"CVK",13.3147305948582,52.5275809458741,0.80000000000291,0.100000000005821
"CVK",13.3144174396398,52.5284589789929,0.899999999994179,0.0999999999912689
"CVK",13.3141042750137,52.5293370032796,1,0.100000000005821
"CVK",13.3137910965956,52.5302150341888,1.10000000000582,0.100000000005821
"CVK",13.3134779087682,52.5310930562656,1.19999999999709,0.0999999999912689
"CVK",13.3131647072347,52.5319710858613,1.30000000000291,0.100000000005821
"CVK",13.3128514977604,52.5328491065709,1.39999999999418,0.0999999999912689
"CVK",13.3125382730199,52.5337271339563,1.5,0.100000000005821
"CVK",13.3122250389549,52.5346051534056,1.60000000000582,0.100000000005821
"CVK",13.3120684171597,52.5350441660483,1.64999999999418,0.0499999999883585
"HOW",13.2071119655487,52.5356027083396,0,0
"HOW",13.2071696530888,52.535642552731,0.00604330000351183,0.00604330000351183
"HOW",13.2073899336889,52.5357994962856,0.0295324750040891,0.0234891750005772
"HOW",13.2076022240566,52.5359604825671,0.0530216500046663,0.0234891750005772
"HOW",13.207806324701,52.5361253603596,0.0765108250052435,0.0234891750005772
"HOW",13.2080020438173,52.5362939747902,0.100000000005821,0.0234891750005772
"HOW",13.2081219067908,52.5364029291898,0.11491780000506,0.0149177999992389
"HOW",13.2082382705683,52.5365132851416,0.129835600004299,0.0149177999992389
"HOW",13.2084135540171,52.5366890232368,0.153223733335229,0.0233881333309303
"HOW",13.2085799620441,52.5368679409768,0.176611866666159,0.0233881333309303
"HOW",13.2087373395671,52.5370498717352,0.19999999999709,0.0233881333309303
"HOW",13.2088842901255,52.5372330269566,0.223184649999894,0.0231846500028041
"HOW",13.2090220878675,52.5374188088743,0.246369300002698,0.0231846500028041
"HOW",13.2090413002918,52.5374458795203,0.249723200002336,0.00335389999963809
"HOW",13.2091320545508,52.5375824757935,0.266482133335861,0.0167589333335248
"HOW",13.2092122147946,52.5377215145343,0.283241066669386,0.0167589333335248
"HOW",13.2092816049043,52.5378626904361,0.30000000000291,0.0167589333335249
"HOW",13.209339780188,52.5380049016712,0.316666666668122,0.0166666666652115
"HOW",13.2093870263485,52.53814861114,0.333333333333333,0.0166666666652115
"HOW",13.2094232406703,52.538293506736,0.349999999998545,0.0166666666652115
"HOW",13.2094483443938,52.5384392737737,0.366666666663756,0.0166666666652115
"HOW",13.2094622828877,52.5385855956719,0.383333333328968,0.0166666666652115
"HOW",13.2094650257682,52.5387321546413,0.399999999994179,0.0166666666652114
"HOW",13.2094574723376,52.5388689552553,0.415564599995075,0.0155646000008953
"HOW",13.2094401636752,52.5390054259028,0.43112919999597,0.0155646000008953
"HOW",13.2094131324762,52.5391413080788,0.446693799996865,0.0155646000008952
"HOW",13.2093039160956,52.5396053773816,0.5,0.053306200003135
"HOW",13.209099025386,52.5404759506465,0.600000000005821,0.100000000005821
"HOW",13.2090330067716,52.5407564519495,0.632220300001791,0.03222029999597
"HOW",13.2088941274157,52.5413465227347,0.69999999999709,0.0677796999952989
"HOW",13.2087867237122,52.5418028455793,0.752416400006041,0.0524164000089513
"HOW",13.2087714532867,52.5418860112735,0.761933120005415,0.00951671999937387
"HOW",13.208764677193,52.5419695944478,0.771449840004789,0.00951671999937387
"HOW",13.2087664216004,52.5420532729032,0.780966560004163,0.00951671999937387
"HOW",13.2087766798331,52.5421367240716,0.790483280003536,0.00951671999937387
"HOW",13.2087954123952,52.5422196262591,0.80000000000291,0.00951671999937398
"HOW",13.2088279078294,52.5423152959839,0.811111111113051,0.011111111110141
"HOW",13.2088716845656,52.5424092792202,0.822222222223192,0.011111111110141
"HOW",13.2089265126629,52.5425010821609,0.833333333333333,0.011111111110141
"HOW",13.2089921041086,52.5425902224515,0.844444444443474,0.011111111110141
"HOW",13.2090681143307,52.5426762317252,0.855555555553615,0.011111111110141
"HOW",13.2091541440075,52.5427586580636,0.866666666663756,0.011111111110141
"HOW",13.2092497411642,52.5428370683718,0.877777777773897,0.011111111110141
"HOW",13.2093544035475,52.5429110506546,0.888888888884038,0.011111111110141
"HOW",13.2094675812636,52.5429802161812,0.899999999994179,0.0111111111101412
"HOW",13.2095836477419,52.5430417243593,0.910662750000483,0.0106627500063041
"HOW",13.2097064472229,52.5430981641633,0.921325500006787,0.0106627500063041
"HOW",13.2106358753379,52.5434952521588,1,0.0786744999932125
"HOW",13.211072984603,52.5436819963629,1.03662660000555,0.0366266000055475
"HOW",13.2112592318956,52.5437651662412,1.05246995000562,0.0158433500000683
"HOW",13.2114396204865,52.543853005223,1.06831330000568,0.0158433500000683
"HOW",13.2116138356671,52.5439453600788,1.08415665000575,0.0158433500000683
"HOW",13.211781573492,52.5440420697002,1.10000000000582,0.0158433500000683
"HOW",13.21195169526,52.5441489624283,1.11666666667103,0.0166666666652115
"HOW",13.212113903855,52.5442603337644,1.13333333333624,0.0166666666652115
"HOW",13.21226788236,52.5443759661551,1.15000000000146,0.0166666666652115
"HOW",13.2124133299273,52.5444956337216,1.16666666666667,0.0166666666652115
"HOW",13.2125499623668,52.5446191027012,1.18333333333188,0.0166666666652115
"HOW",13.2126775127013,52.5447461319036,1.19999999999709,0.0166666666652111
"HOW",13.2127829521705,52.5448617064557,1.21479849999741,0.0147985000003246
"HOW",13.2128808722369,52.5449797142836,1.22959699999774,0.0147985000003246
"HOW",13.2129711220283,52.5450999736364,1.24439549999806,0.0147985000003246
"HOW",13.2130535624821,52.5452222992944,1.25919399999839,0.0147985000003246
"HOW",13.2132700016997,52.5455622819311,1.30000000000291,0.0408060000045225
